model_type,curve_type,class_name,precision,recall,samples_per_class,fold
RandomForest,per_class,CD4 T,0.40507682782687005,0.9601120597652081,30,1
RandomForest,per_class,CD4 T,0.42159003718349763,0.9529082177161152,30,1
RandomForest,per_class,CD4 T,0.4389320086929525,0.9430362860192102,30,1
RandomForest,per_class,CD4 T,0.45826792255363685,0.9346318036286019,30,1
RandomForest,per_class,CD4 T,0.47619374785297147,0.9246264674493063,30,1
RandomForest,per_class,CD4 T,0.4948446174922489,0.915554962646745,30,1
RandomForest,per_class,CD4 T,0.5117629316845121,0.9054162219850587,30,1
RandomForest,per_class,CD4 T,0.5287056779594093,0.8931430096051227,30,1
RandomForest,per_class,CD4 T,0.5451311326218251,0.8790021344717183,30,1
RandomForest,per_class,CD4 T,0.5606611284181378,0.8643276414087513,30,1
RandomForest,per_class,CD4 T,0.5770168940283675,0.8520544290288153,30,1
RandomForest,per_class,CD4 T,0.5921003016591252,0.8379135538954109,30,1
RandomForest,per_class,CD4 T,0.606117230527144,0.8221718249733191,30,1
RandomForest,per_class,CD4 T,0.6191744340878829,0.8064300960512273,30,1
RandomForest,per_class,CD4 T,0.6347900416711187,0.7925560298826041,30,1
RandomForest,per_class,CD4 T,0.6462033747779752,0.776547491995731,30,1
RandomForest,per_class,CD4 T,0.6578704770684489,0.7616061899679829,30,1
RandomForest,per_class,CD4 T,0.6688583383144052,0.7463980789754536,30,1
RandomForest,per_class,CD4 T,0.6798458286708939,0.7294557097118464,30,1
RandomForest,per_class,CD4 T,0.6908668130732464,0.7134471718249733,30,1
RandomForest,per_class,CD4 T,0.6996253679421996,0.697572038420491,30,1
RandomForest,per_class,CD4 T,0.7095251319078034,0.6816969050160085,30,1
RandomForest,per_class,CD4 T,0.7215426680097856,0.6688900747065102,30,1
RandomForest,per_class,CD4 T,0.7309985096870343,0.6543489861259338,30,1
RandomForest,per_class,CD4 T,0.7365657813465102,0.6363393810032018,30,1
RandomForest,per_class,CD4 T,0.7468374699759808,0.6221985058697972,30,1
RandomForest,per_class,CD4 T,0.7563847429519072,0.6084578441835645,30,1
RandomForest,per_class,CD4 T,0.764070006863418,0.5940501600853789,30,1
RandomForest,per_class,CD4 T,0.7719794799221652,0.5821771611526148,30,1
RandomForest,per_class,CD4 T,0.7812613926358002,0.5717716115261473,30,1
RandomForest,per_class,CD4 T,0.7911320754716981,0.5593649946638207,30,1
RandomForest,per_class,CD4 T,0.7967289719626168,0.5458911419423693,30,1
RandomForest,per_class,CD4 T,0.8059701492537313,0.5330843116328708,30,1
RandomForest,per_class,CD4 T,0.8143899895724713,0.5209445037353255,30,1
RandomForest,per_class,CD4 T,0.8199481865284974,0.5066702241195304,30,1
RandomForest,per_class,CD4 T,0.826824369560366,0.49426360725720386,30,1
RandomForest,per_class,CD4 T,0.8305123513266239,0.48439167556029883,30,1
RandomForest,per_class,CD4 T,0.8362089340581422,0.47198505869797225,30,1
RandomForest,per_class,CD4 T,0.8414484952287742,0.45877801494130205,30,1
RandomForest,per_class,CD4 T,0.8474790980491512,0.44623799359658484,30,1
RandomForest,per_class,CD4 T,0.853448275862069,0.4358324439701174,30,1
RandomForest,per_class,CD4 T,0.8591891891891892,0.42409284951974385,30,1
RandomForest,per_class,CD4 T,0.8653631284916201,0.41328708644610457,30,1
RandomForest,per_class,CD4 T,0.8680394431554525,0.3992796157950907,30,1
RandomForest,per_class,CD4 T,0.8726019184652278,0.38834044823906083,30,1
RandomForest,per_class,CD4 T,0.877633209417596,0.3779348986125934,30,1
RandomForest,per_class,CD4 T,0.8803611738148984,0.3641942369263607,30,1
RandomForest,per_class,CD4 T,0.8839852892009361,0.3527214514407684,30,1
RandomForest,per_class,CD4 T,0.8892769821865176,0.3396478121664888,30,1
RandomForest,per_class,CD4 T,0.8928440366972477,0.32457310565635006,30,1
RandomForest,per_class,CD4 T,0.8972890416189385,0.31350053361792957,30,1
RandomForest,per_class,CD4 T,0.9007572738142686,0.3014941302027748,30,1
RandomForest,per_class,CD4 T,0.9049193881769326,0.2920224119530416,30,1
RandomForest,per_class,CD4 T,0.9082687338501292,0.281350053361793,30,1
RandomForest,per_class,CD4 T,0.9099058718063648,0.2708110992529349,30,1
RandomForest,per_class,CD4 T,0.9130028063610851,0.26040554962646745,30,1
RandomForest,per_class,CD4 T,0.9155621011291114,0.24879935965848451,30,1
RandomForest,per_class,CD4 T,0.9175682637815559,0.23759338313767342,30,1
RandomForest,per_class,CD4 T,0.9198473282442748,0.22505336179295624,30,1
RandomForest,per_class,CD4 T,0.919931856899489,0.21611526147278548,30,1
RandomForest,per_class,CD4 T,0.9228028503562945,0.20731056563500533,30,1
RandomForest,per_class,CD4 T,0.9249211356466877,0.1955709711846318,30,1
RandomForest,per_class,CD4 T,0.926,0.18529882604055498,30,1
RandomForest,per_class,CD4 T,0.932287954383464,0.1744930629669157,30,1
RandomForest,per_class,CD4 T,0.9380196523053665,0.16555496264674494,30,1
RandomForest,per_class,CD4 T,0.9416531604538088,0.15501600853788688,30,1
RandomForest,per_class,CD4 T,0.941586748038361,0.144076840981857,30,1
