model_type,curve_type,class_name,precision,recall,samples_per_class,fold
RandomForest,per_class,B,0.5404457284358234,0.8083333333333333,30,3
RandomForest,per_class,B,0.5472134595162986,0.8030864197530864,30,3
RandomForest,per_class,B,0.5532506415739948,0.7984567901234568,30,3
RandomForest,per_class,B,0.5591186736474695,0.7910493827160494,30,3
RandomForest,per_class,B,0.564358632933866,0.7848765432098765,30,3
RandomForest,per_class,B,0.5692655367231638,0.7774691358024691,30,3
RandomForest,per_class,B,0.572744014732965,0.7679012345679013,30,3
RandomForest,per_class,B,0.5778977006100422,0.7601851851851852,30,3
RandomForest,per_class,B,0.583154378429969,0.754320987654321,30,3
RandomForest,per_class,B,0.5867828612926652,0.7481481481481481,30,3
RandomForest,per_class,B,0.5913343180699163,0.741358024691358,30,3
RandomForest,per_class,B,0.5980909319266516,0.7348765432098765,30,3
RandomForest,per_class,B,0.6025641025641025,0.7253086419753086,30,3
RandomForest,per_class,B,0.60858189429618,0.7179012345679012,30,3
RandomForest,per_class,B,0.6096072186836518,0.7089506172839506,30,3
RandomForest,per_class,B,0.6116216216216216,0.6984567901234567,30,3
RandomForest,per_class,B,0.6151731720725674,0.6907407407407408,30,3
RandomForest,per_class,B,0.6202071088720963,0.6839506172839506,30,3
RandomForest,per_class,B,0.6262135922330098,0.6768518518518518,30,3
RandomForest,per_class,B,0.6292526897353882,0.6679012345679012,30,3
RandomForest,per_class,B,0.6327917282127031,0.6611111111111111,30,3
RandomForest,per_class,B,0.6369101292455666,0.6540123456790123,30,3
RandomForest,per_class,B,0.6428571428571429,0.65,30,3
RandomForest,per_class,B,0.6470405949798574,0.6444444444444445,30,3
RandomForest,per_class,B,0.6514195583596214,0.6373456790123457,30,3
RandomForest,per_class,B,0.6537966537966537,0.6271604938271605,30,3
RandomForest,per_class,B,0.6592325352574615,0.6203703703703703,30,3
RandomForest,per_class,B,0.6628800534580688,0.6123456790123457,30,3
RandomForest,per_class,B,0.6670071501532175,0.6046296296296296,30,3
RandomForest,per_class,B,0.6711711711711712,0.5978395061728395,30,3
RandomForest,per_class,B,0.6745001753770606,0.5935185185185186,30,3
RandomForest,per_class,B,0.6771316446664288,0.5858024691358025,30,3
RandomForest,per_class,B,0.6810282404055032,0.5805555555555556,30,3
RandomForest,per_class,B,0.684906353286816,0.5756172839506173,30,3
RandomForest,per_class,B,0.6869402985074626,0.5682098765432099,30,3
RandomForest,per_class,B,0.6876660341555977,0.5592592592592592,30,3
RandomForest,per_class,B,0.6894696387394312,0.5537037037037037,30,3
RandomForest,per_class,B,0.69317738791423,0.5487654320987654,30,3
RandomForest,per_class,B,0.6975357710651828,0.5416666666666666,30,3
RandomForest,per_class,B,0.7011308562197092,0.5358024691358024,30,3
RandomForest,per_class,B,0.7061961427985227,0.5311728395061729,30,3
RandomForest,per_class,B,0.7100963552576456,0.5231481481481481,30,3
RandomForest,per_class,B,0.7139208173690932,0.5175925925925926,30,3
RandomForest,per_class,B,0.7175704989154013,0.5104938271604939,30,3
RandomForest,per_class,B,0.7210433244916004,0.5033950617283951,30,3
RandomForest,per_class,B,0.7260830324909747,0.49660493827160496,30,3
RandomForest,per_class,B,0.7291954022988506,0.48950617283950615,30,3
RandomForest,per_class,B,0.7341772151898734,0.48333333333333334,30,3
RandomForest,per_class,B,0.7394837476099426,0.47746913580246914,30,3
RandomForest,per_class,B,0.7422330097087378,0.4719135802469136,30,3
RandomForest,per_class,B,0.7446913580246913,0.4654320987654321,30,3
RandomForest,per_class,B,0.7481146304675717,0.45925925925925926,30,3
RandomForest,per_class,B,0.7503844182470528,0.45185185185185184,30,3
RandomForest,per_class,B,0.7523316062176166,0.44814814814814813,30,3
RandomForest,per_class,B,0.756999471737982,0.4422839506172839,30,3
RandomForest,per_class,B,0.7604951560818084,0.4361111111111111,30,3
RandomForest,per_class,B,0.7631004366812227,0.43148148148148147,30,3
RandomForest,per_class,B,0.7655555555555555,0.42530864197530865,30,3
RandomForest,per_class,B,0.7683201803833145,0.420679012345679,30,3
RandomForest,per_class,B,0.7720504009163803,0.4160493827160494,30,3
RandomForest,per_class,B,0.7766143106457243,0.41203703703703703,30,3
RandomForest,per_class,B,0.7812313209802749,0.40339506172839507,30,3
RandomForest,per_class,B,0.7856272838002436,0.39814814814814814,30,3
RandomForest,per_class,B,0.7883302296710117,0.39197530864197533,30,3
RandomForest,per_class,B,0.7886075949367088,0.3845679012345679,30,3
RandomForest,per_class,B,0.7927461139896373,0.37777777777777777,30,3
RandomForest,per_class,B,0.793827971109652,0.3731481481481482,30,3
RandomForest,per_class,B,0.7939597315436242,0.3651234567901235,30,3
RandomForest,per_class,B,0.7986348122866894,0.3611111111111111,30,3
RandomForest,per_class,B,0.8005559416261293,0.35555555555555557,30,3
RandomForest,per_class,B,0.8036853295535081,0.35,30,3
RandomForest,per_class,B,0.806056236481615,0.3450617283950617,30,3
RandomForest,per_class,B,0.8052902277736959,0.33827160493827163,30,3
RandomForest,per_class,B,0.8118440779610195,0.33425925925925926,30,3
RandomForest,per_class,B,0.8168582375478928,0.32901234567901233,30,3
RandomForest,per_class,B,0.8188914910226386,0.3237654320987654,30,3
RandomForest,per_class,B,0.820943245403677,0.3169753086419753,30,3
RandomForest,per_class,B,0.8227124183006536,0.31080246913580245,30,3
RandomForest,per_class,B,0.8257261410788381,0.30709876543209874,30,3
RandomForest,per_class,B,0.8277027027027027,0.30246913580246915,30,3
RandomForest,per_class,B,0.8308886971527178,0.2972222222222222,30,3
RandomForest,per_class,B,0.8350970017636684,0.29228395061728396,30,3
RandomForest,per_class,B,0.8445454545454546,0.28672839506172837,30,3
RandomForest,per_class,B,0.8465855940130963,0.279320987654321,30,3
RandomForest,per_class,B,0.8494208494208494,0.2716049382716049,30,3
RandomForest,per_class,B,0.8486646884272997,0.26481481481481484,30,3
RandomForest,per_class,B,0.8527918781725888,0.25925925925925924,30,3
RandomForest,per_class,B,0.8523560209424084,0.25123456790123455,30,3
RandomForest,per_class,B,0.8580715059588299,0.24444444444444444,30,3
RandomForest,per_class,B,0.8631813125695217,0.23950617283950618,30,3
RandomForest,per_class,B,0.8649885583524027,0.23333333333333334,30,3
RandomForest,per_class,B,0.8661971830985915,0.22777777777777777,30,3
RandomForest,per_class,B,0.8698795180722891,0.2228395061728395,30,3
RandomForest,per_class,B,0.869727047146402,0.21635802469135804,30,3
RandomForest,per_class,B,0.8722860791826309,0.21080246913580247,30,3
RandomForest,per_class,B,0.8733681462140992,0.2064814814814815,30,3
RandomForest,per_class,B,0.8729729729729729,0.1993827160493827,30,3
RandomForest,per_class,B,0.8736111111111111,0.1941358024691358,30,3
RandomForest,per_class,B,0.8782234957020058,0.18919753086419752,30,3
RandomForest,per_class,B,0.880354505169867,0.18395061728395062,30,3
RandomForest,per_class,B,0.881638846737481,0.179320987654321,30,3
RandomForest,per_class,B,0.8867924528301887,0.17407407407407408,30,3
RandomForest,per_class,B,0.8845528455284553,0.16790123456790124,30,3
RandomForest,per_class,B,0.8851351351351351,0.1617283950617284,30,3
RandomForest,per_class,B,0.8854166666666666,0.1574074074074074,30,3
RandomForest,per_class,B,0.8952042628774423,0.15555555555555556,30,3
RandomForest,per_class,B,0.8983364140480592,0.15,30,3
RandomForest,per_class,B,0.9052224371373307,0.14444444444444443,30,3
RandomForest,per_class,B,0.9114688128772636,0.1398148148148148,30,3
RandomForest,per_class,B,0.9106029106029107,0.13518518518518519,30,3
RandomForest,per_class,B,0.9098712446351931,0.1308641975308642,30,3
RandomForest,per_class,B,0.9076923076923077,0.12746913580246913,30,3
RandomForest,per_class,B,0.908256880733945,0.12222222222222222,30,3
RandomForest,per_class,B,0.9121140142517815,0.11851851851851852,30,3
RandomForest,per_class,B,0.9095477386934674,0.1117283950617284,30,3
RandomForest,per_class,B,0.9146666666666666,0.10586419753086419,30,3
RandomForest,per_class,B,0.9126760563380282,0.1,30,3
RandomForest,per_class,B,0.9093567251461988,0.09598765432098766,30,3
RandomForest,per_class,B,0.9090909090909091,0.09259259259259259,30,3
RandomForest,per_class,B,0.9116719242902208,0.08919753086419753,30,3
RandomForest,per_class,B,0.9090909090909091,0.08333333333333333,30,3
RandomForest,per_class,B,0.9145907473309609,0.07932098765432098,30,3
RandomForest,per_class,B,0.9157088122605364,0.07376543209876543,30,3
RandomForest,per_class,B,0.916,0.07067901234567901,30,3
RandomForest,per_class,B,0.9276595744680851,0.06728395061728396,30,3
RandomForest,per_class,B,0.9298245614035088,0.0654320987654321,30,3
RandomForest,per_class,B,0.9269406392694064,0.06265432098765432,30,3
RandomForest,per_class,B,0.9330143540669856,0.06018518518518518,30,3
RandomForest,per_class,B,0.927461139896373,0.055246913580246915,30,3
RandomForest,per_class,B,0.9375,0.05092592592592592,30,3
RandomForest,per_class,B,0.937888198757764,0.04660493827160494,30,3
RandomForest,per_class,B,0.94,0.04351851851851852,30,3
RandomForest,per_class,B,0.9366197183098591,0.04104938271604938,30,3
RandomForest,per_class,B,0.9338235294117647,0.039197530864197534,30,3
RandomForest,per_class,B,0.9354838709677419,0.03580246913580247,30,3
RandomForest,per_class,B,0.9316239316239316,0.03364197530864198,30,3
RandomForest,per_class,B,0.926605504587156,0.03117283950617284,30,3
RandomForest,per_class,B,0.95,0.029320987654320986,30,3
RandomForest,per_class,B,0.945054945054945,0.02654320987654321,30,3
RandomForest,per_class,B,0.9397590361445783,0.024074074074074074,30,3
RandomForest,per_class,B,0.9473684210526315,0.022222222222222223,30,3
RandomForest,per_class,B,0.9411764705882353,0.019753086419753086,30,3
RandomForest,per_class,B,0.9298245614035088,0.016358024691358025,30,3
RandomForest,per_class,B,0.9215686274509803,0.014506172839506172,30,3
RandomForest,per_class,B,0.9318181818181818,0.012654320987654321,30,3
RandomForest,per_class,B,0.9285714285714286,0.012037037037037037,30,3
RandomForest,per_class,B,0.9333333333333333,0.008641975308641974,30,3
RandomForest,per_class,B,0.9166666666666666,0.006790123456790123,30,3
RandomForest,per_class,B,0.9090909090909091,0.006172839506172839,30,3
RandomForest,per_class,B,0.8888888888888888,0.0049382716049382715,30,3
RandomForest,per_class,B,0.875,0.004320987654320987,30,3
RandomForest,per_class,B,0.9090909090909091,0.0030864197530864196,30,3
RandomForest,per_class,B,0.8888888888888888,0.0024691358024691358,30,3
RandomForest,per_class,B,0.8333333333333334,0.0015432098765432098,30,3
RandomForest,per_class,B,1.0,0.0015432098765432098,30,3
RandomForest,per_class,B,1.0,0.00030864197530864197,30,3
RandomForest,per_class,B,1.0,0.0,30,3
RandomForest,per_class,CD4 T,0.26076671536909485,1.0,30,3
RandomForest,per_class,CD4 T,0.26499929248620346,0.999332977588047,30,3
RandomForest,per_class,CD4 T,0.2733812949640288,0.9986659551760939,30,3
RandomForest,per_class,CD4 T,0.28473465655834507,0.9970651013874067,30,3
RandomForest,per_class,CD4 T,0.29865395401009537,0.994530416221985,30,3
RandomForest,per_class,CD4 T,0.3137221776407484,0.9909284951974386,30,3
RandomForest,per_class,CD4 T,0.3298541415763415,0.9865261472785486,30,3
RandomForest,per_class,CD4 T,0.3459329693089814,0.9803895410885806,30,3
RandomForest,per_class,CD4 T,0.3641670408621464,0.9737193169690501,30,3
RandomForest,per_class,CD4 T,0.3833315672353502,0.9651814300960512,30,3
RandomForest,per_class,CD4 T,0.4027146783330529,0.9578441835645678,30,3
RandomForest,per_class,CD4 T,0.42118037056769075,0.9491728922091782,30,3
RandomForest,per_class,CD4 T,0.44146066005772366,0.9386339381003201,30,3
RandomForest,per_class,CD4 T,0.4618556701030928,0.9263607257203842,30,3
RandomForest,per_class,CD4 T,0.48333450778662534,0.9150213447171825,30,3
RandomForest,per_class,CD4 T,0.5049194991055456,0.9036819637139808,30,3
RandomForest,per_class,CD4 T,0.5257642609517806,0.8902081109925294,30,3
RandomForest,per_class,CD4 T,0.5462693999502033,0.878068303094984,30,3
RandomForest,per_class,CD4 T,0.5660327983251919,0.8656616862326574,30,3
RandomForest,per_class,CD4 T,0.5853345554537122,0.8519210245464247,30,3
RandomForest,per_class,CD4 T,0.6019948211374316,0.8373799359658485,30,3
RandomForest,per_class,CD4 T,0.6191145467322557,0.8227054429028815,30,3
RandomForest,per_class,CD4 T,0.6357247744912943,0.808564567769477,30,3
RandomForest,per_class,CD4 T,0.6563153837683074,0.7950907150480256,30,3
RandomForest,per_class,CD4 T,0.673406088454911,0.782017075773746,30,3
RandomForest,per_class,CD4 T,0.6904761904761905,0.766008537886873,30,3
RandomForest,per_class,CD4 T,0.7033834586466166,0.7487993596584845,30,3
RandomForest,per_class,CD4 T,0.7196335078534032,0.7334578441835645,30,3
RandomForest,per_class,CD4 T,0.7330514254535534,0.7169156883671292,30,3
RandomForest,per_class,CD4 T,0.7475163213170594,0.7026414087513341,30,3
RandomForest,per_class,CD4 T,0.7594750036867719,0.6870330843116329,30,3
RandomForest,per_class,CD4 T,0.7720294749769727,0.6708911419423693,30,3
RandomForest,per_class,CD4 T,0.7834262948207171,0.6558164354322306,30,3
RandomForest,per_class,CD4 T,0.7946843853820598,0.6382070437566703,30,3
RandomForest,per_class,CD4 T,0.8050129645635263,0.621264674493063,30,3
RandomForest,per_class,CD4 T,0.8144958736993183,0.6056563500533618,30,3
RandomForest,per_class,CD4 T,0.8218208899646249,0.5888473852721452,30,3
RandomForest,per_class,CD4 T,0.828914263595897,0.5713713980789754,30,3
RandomForest,per_class,CD4 T,0.8381316690155023,0.5553628601921025,30,3
RandomForest,per_class,CD4 T,0.8470883954754922,0.53948772678762,30,3
RandomForest,per_class,CD4 T,0.8562979189485214,0.5214781216648879,30,3
RandomForest,per_class,CD4 T,0.8621081326669695,0.5062700106723586,30,3
RandomForest,per_class,CD4 T,0.8673928486857684,0.4886606189967983,30,3
RandomForest,per_class,CD4 T,0.8732707509881423,0.4715848452508004,30,3
RandomForest,per_class,CD4 T,0.8789825282631039,0.4563767342582711,30,3
RandomForest,per_class,CD4 T,0.8850698174006445,0.439701173959445,30,3
RandomForest,per_class,CD4 T,0.8902989283699944,0.42115795090715047,30,3
RandomForest,per_class,CD4 T,0.8947058823529411,0.4058164354322305,30,3
RandomForest,per_class,CD4 T,0.900339401419315,0.3892742796157951,30,3
RandomForest,per_class,CD4 T,0.9043309631544926,0.3732657417289221,30,3
RandomForest,per_class,CD4 T,0.9055064581917063,0.35538954108858056,30,3
RandomForest,per_class,CD4 T,0.9102518623625399,0.34231590181430094,30,3
RandomForest,per_class,CD4 T,0.9134615384615384,0.3295090715048026,30,3
RandomForest,per_class,CD4 T,0.91311093871218,0.314034151547492,30,3
RandomForest,per_class,CD4 T,0.9149715215622457,0.3000266808964781,30,3
RandomForest,per_class,CD4 T,0.9163807890222985,0.28508537886873,30,3
RandomForest,per_class,CD4 T,0.918394950405771,0.27174493062966915,30,3
RandomForest,per_class,CD4 T,0.9237005245588936,0.2584044823906083,30,3
RandomForest,per_class,CD4 T,0.9283536585365854,0.24372998932764142,30,3
RandomForest,per_class,CD4 T,0.9329430548163917,0.2338580576307364,30,3
RandomForest,per_class,CD4 T,0.9353374929098128,0.21998399146211312,30,3
RandomForest,per_class,CD4 T,0.9380264741275571,0.20797758804695837,30,3
RandomForest,per_class,CD4 T,0.9373401534526854,0.1955709711846318,30,3
RandomForest,per_class,CD4 T,0.9404019404019404,0.1810298826040555,30,3
RandomForest,per_class,CD4 T,0.9450631031922792,0.1698239060832444,30,3
RandomForest,per_class,CD4 T,0.9461172741679873,0.15928495197438633,30,3
RandomForest,per_class,CD4 T,0.9494097807757167,0.15021344717182497,30,3
RandomForest,per_class,CD4 T,0.9490909090909091,0.13927427961579508,30,3
RandomForest,per_class,CD4 T,0.9464980544747081,0.12980256136606189,30,3
RandomForest,per_class,CD4 T,0.9481481481481482,0.11953041622198506,30,3
RandomForest,per_class,CD4 T,0.9511918274687855,0.11179295624332977,30,3
RandomForest,per_class,CD4 T,0.9522058823529411,0.10365528281750266,30,3
RandomForest,per_class,CD4 T,0.9509933774834437,0.09578441835645678,30,3
RandomForest,per_class,CD4 T,0.948644793152639,0.08871398078975454,30,3
RandomForest,per_class,CD4 T,0.9505409582689336,0.08204375667022412,30,3
RandomForest,per_class,CD4 T,0.9511784511784511,0.0753735325506937,30,3
RandomForest,per_class,CD4 T,0.9560439560439561,0.06963713980789754,30,3
RandomForest,per_class,CD4 T,0.9594320486815415,0.06310032017075774,30,3
RandomForest,per_class,CD4 T,0.9586056644880174,0.05869797225186766,30,3
RandomForest,per_class,CD4 T,0.9612590799031477,0.0529615795090715,30,3
RandomForest,per_class,CD4 T,0.964769647696477,0.047491995731056565,30,3
RandomForest,per_class,CD4 T,0.9666666666666667,0.042556029882604055,30,3
RandomForest,per_class,CD4 T,0.9667774086378738,0.03882070437566702,30,3
RandomForest,per_class,CD4 T,0.9629629629629629,0.03468516542155817,30,3
RandomForest,per_class,CD4 T,0.9583333333333334,0.030683030949839915,30,3
RandomForest,per_class,CD4 T,0.9619047619047619,0.02694770544290288,30,3
RandomForest,per_class,CD4 T,0.9728260869565217,0.02387940234791889,30,3
RandomForest,per_class,CD4 T,0.9810126582278481,0.02067769477054429,30,3
RandomForest,per_class,CD4 T,0.9782608695652174,0.018009605122732125,30,3
RandomForest,per_class,CD4 T,0.9741379310344828,0.01507470651013874,30,3
RandomForest,per_class,CD4 T,0.9803921568627451,0.013340448239060833,30,3
RandomForest,per_class,CD4 T,0.9775280898876404,0.011606189967982924,30,3
RandomForest,per_class,CD4 T,0.9746835443037974,0.01027214514407684,30,3
RandomForest,per_class,CD4 T,0.972972972972973,0.0096051227321238,30,3
RandomForest,per_class,CD4 T,0.9672131147540983,0.00787086446104589,30,3
RandomForest,per_class,CD4 T,0.9821428571428571,0.0073372465314834575,30,3
RandomForest,per_class,CD4 T,0.9803921568627451,0.006670224119530417,30,3
RandomForest,per_class,CD4 T,0.972972972972973,0.0048025613660619,30,3
RandomForest,per_class,CD4 T,0.96875,0.004135538954108858,30,3
RandomForest,per_class,CD4 T,0.9642857142857143,0.003601921024546425,30,3
RandomForest,per_class,CD4 T,1.0,0.0030683030949839912,30,3
RandomForest,per_class,CD4 T,1.0,0.002534685165421558,30,3
RandomForest,per_class,CD4 T,1.0,0.0021344717182497333,30,3
RandomForest,per_class,CD4 T,1.0,0.0018676627534685165,30,3
RandomForest,per_class,CD4 T,1.0,0.0016008537886872999,30,3
RandomForest,per_class,CD4 T,1.0,0.0014674493062966916,30,3
RandomForest,per_class,CD4 T,1.0,0.001200640341515475,30,3
RandomForest,per_class,CD4 T,1.0,0.0010672358591248667,30,3
RandomForest,per_class,CD4 T,1.0,0.0008004268943436499,30,3
RandomForest,per_class,CD4 T,1.0,0.0006670224119530416,30,3
RandomForest,per_class,CD4 T,1.0,0.0005336179295624333,30,3
RandomForest,per_class,CD4 T,1.0,0.00026680896478121667,30,3
RandomForest,per_class,CD4 T,1.0,0.00013340448239060833,30,3
RandomForest,per_class,CD4 T,1.0,0.0,30,3
RandomForest,per_class,CD8 T,0.12224309469143534,1.0,30,3
RandomForest,per_class,CD8 T,0.1324438413990653,1.0,30,3
RandomForest,per_class,CD8 T,0.146089850249584,0.9994308480364257,30,3
RandomForest,per_class,CD8 T,0.16116442444556683,0.9988616960728515,30,3
RandomForest,per_class,CD8 T,0.17613094341517296,0.9982925441092771,30,3
RandomForest,per_class,CD8 T,0.19162790697674417,0.9965850882185544,30,3
RandomForest,per_class,CD8 T,0.20763014024245305,0.9943084803642572,30,3
RandomForest,per_class,CD8 T,0.22425997425997427,0.9917472965281731,30,3
RandomForest,per_class,CD8 T,0.2424390243902439,0.9900398406374502,30,3
RandomForest,per_class,CD8 T,0.2600029971527049,0.9874786568013659,30,3
RandomForest,per_class,CD8 T,0.2801131770412288,0.9860557768924303,30,3
RandomForest,per_class,CD8 T,0.3016759776536313,0.983494593056346,30,3
RandomForest,per_class,CD8 T,0.32210192271793914,0.9820717131474104,30,3
RandomForest,per_class,CD8 T,0.346173187166851,0.9795105293113261,30,3
RandomForest,per_class,CD8 T,0.37171980047711994,0.9755264655663062,30,3
RandomForest,per_class,CD8 T,0.39727938611789326,0.9723961297666477,30,3
RandomForest,per_class,CD8 T,0.42176281257737064,0.9695503699487763,30,3
RandomForest,per_class,CD8 T,0.44631800816756684,0.9641434262948207,30,3
RandomForest,per_class,CD8 T,0.4716401229393685,0.960728514513375,30,3
RandomForest,per_class,CD8 T,0.49799970365980145,0.956459874786568,30,3
RandomForest,per_class,CD8 T,0.5212102308172177,0.9510529311326124,30,3
RandomForest,per_class,CD8 T,0.5457821457821458,0.9482071713147411,30,3
RandomForest,per_class,CD8 T,0.5705922865013774,0.9430848036425725,30,3
RandomForest,per_class,CD8 T,0.5907543450994446,0.9382470119521913,30,3
RandomForest,per_class,CD8 T,0.6129092609915809,0.9322709163346613,30,3
RandomForest,per_class,CD8 T,0.6308854873086611,0.9265793966989186,30,3
RandomForest,per_class,CD8 T,0.6485891534920952,0.9223107569721115,30,3
RandomForest,per_class,CD8 T,0.662962962962963,0.916903813318156,30,3
RandomForest,per_class,CD8 T,0.6777331359695495,0.9120660216277746,30,3
RandomForest,per_class,CD8 T,0.6924581612692893,0.9066590779738191,30,3
RandomForest,per_class,CD8 T,0.7041314971123945,0.9021058622652248,30,3
RandomForest,per_class,CD8 T,0.7142857142857143,0.896414342629482,30,3
RandomForest,per_class,CD8 T,0.7258848022206801,0.8929994308480365,30,3
RandomForest,per_class,CD8 T,0.7359470949456779,0.8867387592487194,30,3
RandomForest,per_class,CD8 T,0.7456119259437365,0.8824701195219123,30,3
RandomForest,per_class,CD8 T,0.7570690926973199,0.8762094479225954,30,3
RandomForest,per_class,CD8 T,0.7665496489468405,0.8699487763232783,30,3
RandomForest,per_class,CD8 T,0.7739219188568512,0.863118952760387,30,3
RandomForest,per_class,CD8 T,0.7797311271975181,0.8582811610700057,30,3
RandomForest,per_class,CD8 T,0.786670165310942,0.8531587933978372,30,3
RandomForest,per_class,CD8 T,0.7943602021814312,0.8497438816163916,30,3
RandomForest,per_class,CD8 T,0.8009147161689535,0.8471826977803073,30,3
RandomForest,per_class,CD8 T,0.8051310043668122,0.8394991462720547,30,3
RandomForest,per_class,CD8 T,0.8122743682310469,0.8323847467273762,30,3
RandomForest,per_class,CD8 T,0.819847758669298,0.8275469550369948,30,3
RandomForest,per_class,CD8 T,0.8236301369863014,0.8212862834376778,30,3
RandomForest,per_class,CD8 T,0.83241519280951,0.8170176437108708,30,3
RandomForest,per_class,CD8 T,0.8388235294117647,0.8116107000569152,30,3
RandomForest,per_class,CD8 T,0.8433591423466349,0.8059191804211725,30,3
RandomForest,per_class,CD8 T,0.8482925355092172,0.798804780876494,30,3
RandomForest,per_class,CD8 T,0.8519536019536019,0.7942515651678999,30,3
RandomForest,per_class,CD8 T,0.854320987654321,0.7877063175867957,30,3
RandomForest,per_class,CD8 T,0.8582578832344677,0.7822993739328401,30,3
RandomForest,per_class,CD8 T,0.8617088607594937,0.7749003984063745,30,3
RandomForest,per_class,CD8 T,0.8662175168431184,0.7683551508252704,30,3
RandomForest,per_class,CD8 T,0.8703282417939552,0.7620944792259533,30,3
RandomForest,per_class,CD8 T,0.8742200328407225,0.7575412635173592,30,3
RandomForest,per_class,CD8 T,0.8786764705882353,0.7481502561183836,30,3
RandomForest,per_class,CD8 T,0.8836104513064132,0.7410358565737052,30,3
RandomForest,per_class,CD8 T,0.8868575370817523,0.7316448491747296,30,3
RandomForest,per_class,CD8 T,0.8904445222261113,0.723961297666477,30,3
RandomForest,per_class,CD8 T,0.8954271534916696,0.7188389299943084,30,3
RandomForest,per_class,CD8 T,0.8980547550432276,0.709447922595333,30,3
RandomForest,per_class,CD8 T,0.9013109978150037,0.7043255549231645,30,3
RandomForest,per_class,CD8 T,0.9048852701702442,0.6957882754695504,30,3
RandomForest,per_class,CD8 T,0.9082706766917293,0.6875355719977234,30,3
RandomForest,per_class,CD8 T,0.9122472338801983,0.680421172453045,30,3
RandomForest,per_class,CD8 T,0.915149166989539,0.672168468981218,30,3
RandomForest,per_class,CD8 T,0.9177165354330709,0.6633466135458167,30,3
RandomForest,per_class,CD8 T,0.9208,0.6550939100739898,30,3
RandomForest,per_class,CD8 T,0.9216326530612244,0.6425725668753557,30,3
RandomForest,per_class,CD8 T,0.924968736973739,0.6314741035856574,30,3
RandomForest,per_class,CD8 T,0.9286926994906621,0.6226522481502561,30,3
RandomForest,per_class,CD8 T,0.9308556611927399,0.6129766647694934,30,3
RandomForest,per_class,CD8 T,0.9342453662842012,0.6024473534433694,30,3
RandomForest,per_class,CD8 T,0.9367429340511441,0.5941946499715424,30,3
RandomForest,per_class,CD8 T,0.9390467461044913,0.583096186681844,30,3
RandomForest,per_class,CD8 T,0.9400557620817844,0.5756972111553785,30,3
RandomForest,per_class,CD8 T,0.9404536862003781,0.566306203756403,30,3
RandomForest,per_class,CD8 T,0.9436958614051973,0.558053500284576,30,3
RandomForest,per_class,CD8 T,0.946225949679329,0.545816733067729,30,3
RandomForest,per_class,CD8 T,0.948,0.5395560614684121,30,3
RandomForest,per_class,CD8 T,0.9500764136525726,0.5307342060330108,30,3
RandomForest,per_class,CD8 T,0.9513709260217279,0.5233352305065453,30,3
RandomForest,per_class,CD8 T,0.9532660647902284,0.5108138873079112,30,3
RandomForest,per_class,CD8 T,0.9526659412404788,0.4982925441092772,30,3
RandomForest,per_class,CD8 T,0.9556541019955654,0.4906089926010245,30,3
RandomForest,per_class,CD8 T,0.9580022701475596,0.4803642572566875,30,3
RandomForest,per_class,CD8 T,0.9603498542274053,0.46869664200341493,30,3
