model_type,curve_type,class_name,precision,recall,samples_per_class,fold
RandomForest,per_class,B,0.758347245409015,0.5608024691358025,30,5
RandomForest,per_class,B,0.7612383375742154,0.5540123456790124,30,5
RandomForest,per_class,B,0.7638948728996122,0.5472222222222223,30,5
RandomForest,per_class,B,0.7668711656441718,0.5401234567901234,30,5
RandomForest,per_class,B,0.7703005832211754,0.5299382716049382,30,5
RandomForest,per_class,B,0.7748858447488585,0.5237654320987655,30,5
RandomForest,per_class,B,0.7777262180974478,0.5172839506172839,30,5
RandomForest,per_class,B,0.7828139754485364,0.5117283950617284,30,5
RandomForest,per_class,B,0.7833173537871524,0.504320987654321,30,5
RandomForest,per_class,B,0.7895762299074525,0.5003086419753087,30,5
RandomForest,per_class,B,0.7936507936507936,0.49382716049382713,30,5
RandomForest,per_class,B,0.7974683544303798,0.4861111111111111,30,5
RandomForest,per_class,B,0.8047520661157025,0.4808641975308642,30,5
RandomForest,per_class,B,0.8054823405376911,0.47160493827160493,30,5
RandomForest,per_class,B,0.8099084544964997,0.4641975308641975,30,5
RandomForest,per_class,B,0.8154269972451791,0.4567901234567901,30,5
RandomForest,per_class,B,0.8174204355108877,0.45185185185185184,30,5
RandomForest,per_class,B,0.8193732193732194,0.44382716049382714,30,5
RandomForest,per_class,B,0.8226744186046512,0.4367283950617284,30,5
RandomForest,per_class,B,0.8281622911694511,0.4283950617283951,30,5
RandomForest,per_class,B,0.8324192565508836,0.42160493827160495,30,5
RandomForest,per_class,B,0.8338480543545398,0.4166666666666667,30,5
RandomForest,per_class,B,0.8399495904221802,0.41141975308641976,30,5
RandomForest,per_class,B,0.8419023136246787,0.404320987654321,30,5
RandomForest,per_class,B,0.8462557985420809,0.3941358024691358,30,5
RandomForest,per_class,B,0.8500340831629175,0.3848765432098765,30,5
RandomForest,per_class,B,0.8557422969187675,0.3771604938271605,30,5
RandomForest,per_class,B,0.8589835361488904,0.37037037037037035,30,5
RandomForest,per_class,B,0.8635693215339233,0.36141975308641977,30,5
RandomForest,per_class,B,0.865909090909091,0.3527777777777778,30,5
RandomForest,per_class,B,0.8714953271028038,0.3453703703703704,30,5
RandomForest,per_class,B,0.8734987990392313,0.3367283950617284,30,5
RandomForest,per_class,B,0.8758223684210527,0.3287037037037037,30,5
RandomForest,per_class,B,0.8746824724809483,0.31882716049382714,30,5
RandomForest,per_class,B,0.8767482517482518,0.3095679012345679,30,5
RandomForest,per_class,B,0.8801431127012522,0.3037037037037037,30,5
RandomForest,per_class,B,0.8898225957049486,0.2941358024691358,30,5
RandomForest,per_class,B,0.8931665062560153,0.28641975308641976,30,5
RandomForest,per_class,B,0.8972332015810277,0.2802469135802469,30,5
RandomForest,per_class,B,0.9035897435897436,0.2719135802469136,30,5
RandomForest,per_class,B,0.9046610169491526,0.26358024691358023,30,5
RandomForest,per_class,B,0.906318082788671,0.25679012345679014,30,5
RandomForest,per_class,B,0.9103291713961408,0.24753086419753087,30,5
RandomForest,per_class,B,0.9131985731272295,0.23703703703703705,30,5
RandomForest,per_class,B,0.9211514392991239,0.2271604938271605,30,5
RandomForest,per_class,B,0.9283819628647215,0.21604938271604937,30,5
RandomForest,per_class,B,0.9279778393351801,0.20679012345679013,30,5
RandomForest,per_class,B,0.9289772727272727,0.20185185185185187,30,5
RandomForest,per_class,B,0.9316493313521546,0.1935185185185185,30,5
RandomForest,per_class,B,0.9390625,0.18549382716049384,30,5
RandomForest,per_class,B,0.9426229508196722,0.17746913580246915,30,5
RandomForest,per_class,B,0.9468267581475128,0.17037037037037037,30,5
RandomForest,per_class,B,0.9475587703435805,0.1617283950617284,30,5
RandomForest,per_class,B,0.9483747609942639,0.15308641975308643,30,5
RandomForest,per_class,B,0.9484126984126984,0.14753086419753086,30,5
RandomForest,per_class,B,0.9558823529411765,0.1404320987654321,30,5
RandomForest,per_class,B,0.9598214285714286,0.13271604938271606,30,5
RandomForest,per_class,B,0.9571428571428572,0.12407407407407407,30,5
RandomForest,per_class,B,0.9577114427860697,0.11882716049382716,30,5
RandomForest,per_class,B,0.9652406417112299,0.11141975308641976,30,5
RandomForest,per_class,B,0.9661971830985916,0.10586419753086419,30,5
RandomForest,per_class,B,0.9700598802395209,0.1,30,5
RandomForest,per_class,B,0.9743589743589743,0.09382716049382717,30,5
RandomForest,per_class,B,0.9759450171821306,0.08765432098765433,30,5
RandomForest,per_class,B,0.9737827715355806,0.08024691358024691,30,5
RandomForest,per_class,B,0.9714285714285714,0.0734567901234568,30,5
RandomForest,per_class,B,0.9821428571428571,0.06790123456790123,30,5
RandomForest,per_class,B,1.0,0.062037037037037036,30,5
RandomForest,per_class,B,1.0,0.05648148148148148,30,5
RandomForest,per_class,B,1.0,0.05185185185185185,30,5
RandomForest,per_class,B,1.0,0.04845679012345679,30,5
RandomForest,per_class,B,1.0,0.043209876543209874,30,5
RandomForest,per_class,B,1.0,0.03827160493827161,30,5
RandomForest,per_class,B,1.0,0.03302469135802469,30,5
RandomForest,per_class,B,1.0,0.030246913580246913,30,5
RandomForest,per_class,B,1.0,0.027777777777777776,30,5
RandomForest,per_class,B,1.0,0.023765432098765433,30,5
RandomForest,per_class,B,1.0,0.019753086419753086,30,5
RandomForest,per_class,B,1.0,0.016358024691358025,30,5
RandomForest,per_class,B,1.0,0.013271604938271606,30,5
RandomForest,per_class,B,1.0,0.012037037037037037,30,5
RandomForest,per_class,B,1.0,0.011419753086419753,30,5
RandomForest,per_class,B,1.0,0.008950617283950617,30,5
RandomForest,per_class,B,1.0,0.0070987654320987656,30,5
RandomForest,per_class,B,1.0,0.0049382716049382715,30,5
RandomForest,per_class,B,1.0,0.004320987654320987,30,5
RandomForest,per_class,B,1.0,0.0033950617283950617,30,5
RandomForest,per_class,B,1.0,0.0030864197530864196,30,5
RandomForest,per_class,B,1.0,0.0021604938271604936,30,5
RandomForest,per_class,B,1.0,0.0015432098765432098,30,5
RandomForest,per_class,B,1.0,0.0006172839506172839,30,5
RandomForest,per_class,B,1.0,0.00030864197530864197,30,5
RandomForest,per_class,B,1.0,0.0,30,5
RandomForest,per_class,CD4 T,0.26076671536909485,1.0,30,5
RandomForest,per_class,CD4 T,0.26761870760442696,1.0,30,5
RandomForest,per_class,CD4 T,0.2786519361678384,0.999332977588047,30,5
RandomForest,per_class,CD4 T,0.2913747470029581,0.9986659551760939,30,5
RandomForest,per_class,CD4 T,0.3064741117584311,0.9965314834578441,30,5
RandomForest,per_class,CD4 T,0.3226449432359823,0.9933297758804696,30,5
RandomForest,per_class,CD4 T,0.3393085787451985,0.9898612593383138,30,5
RandomForest,per_class,CD4 T,0.3567017272990447,0.9862593383137673,30,5
RandomForest,per_class,CD4 T,0.3751085235687656,0.9798559231590181,30,5
RandomForest,per_class,CD4 T,0.3934903271002856,0.974119530416222,30,5
RandomForest,per_class,CD4 T,0.4113205404791643,0.9665154749199573,30,5
RandomForest,per_class,CD4 T,0.4298355754857997,0.9590448239060833,30,5
RandomForest,per_class,CD4 T,0.44891270091396157,0.9501067235859125,30,5
RandomForest,per_class,CD4 T,0.4701383346634743,0.9430362860192102,30,5
RandomForest,per_class,CD4 T,0.48965324384787473,0.9343649946638207,30,5
RandomForest,per_class,CD4 T,0.5098457016899338,0.9256937033084311,30,5
RandomForest,per_class,CD4 T,0.5293936120968986,0.9154215581643543,30,5
RandomForest,per_class,CD4 T,0.5481445549357264,0.9044823906083245,30,5
RandomForest,per_class,CD4 T,0.567336214933469,0.8930096051227321,30,5
RandomForest,per_class,CD4 T,0.5852212389380531,0.8822038420490929,30,5
RandomForest,per_class,CD4 T,0.603180473372781,0.8703308431163287,30,5
RandomForest,per_class,CD4 T,0.6183095879861379,0.8568569903948773,30,5
RandomForest,per_class,CD4 T,0.6323794276565939,0.8431163287086446,30,5
RandomForest,per_class,CD4 T,0.646099511789758,0.8297758804695837,30,5
RandomForest,per_class,CD4 T,0.660271610260832,0.8172358591248666,30,5
RandomForest,per_class,CD4 T,0.6708607059347511,0.8037620064034151,30,5
RandomForest,per_class,CD4 T,0.6841618497109827,0.78948772678762,30,5
RandomForest,per_class,CD4 T,0.6971223021582734,0.7756136606189968,30,5
RandomForest,per_class,CD4 T,0.7087523277467411,0.7616061899679829,30,5
RandomForest,per_class,CD4 T,0.7193792484288829,0.7482657417289221,30,5
RandomForest,per_class,CD4 T,0.7326153437042946,0.7350586979722519,30,5
RandomForest,per_class,CD4 T,0.7430067521014193,0.7193169690501601,30,5
RandomForest,per_class,CD4 T,0.7539558089807555,0.7055763073639274,30,5
RandomForest,per_class,CD4 T,0.7644980865469532,0.6929028815368197,30,5
RandomForest,per_class,CD4 T,0.7731284236153378,0.6778281750266809,30,5
RandomForest,per_class,CD4 T,0.7824716267339218,0.6622198505869797,30,5
RandomForest,per_class,CD4 T,0.7932503276539974,0.6459445037353255,30,5
RandomForest,per_class,CD4 T,0.7978795018512286,0.6324706510138741,30,5
RandomForest,per_class,CD4 T,0.8044081916001389,0.6183297758804696,30,5
RandomForest,per_class,CD4 T,0.8087019057892845,0.6000533617929562,30,5
RandomForest,per_class,CD4 T,0.8150342529161266,0.5872465314834578,30,5
RandomForest,per_class,CD4 T,0.8211971025543271,0.5747065101387406,30,5
RandomForest,per_class,CD4 T,0.8286671924290221,0.5606990394877268,30,5
RandomForest,per_class,CD4 T,0.8345648604269293,0.5424226254002135,30,5
RandomForest,per_class,CD4 T,0.8387234042553191,0.525880469583778,30,5
RandomForest,per_class,CD4 T,0.8440246045694201,0.5125400213447172,30,5
RandomForest,per_class,CD4 T,0.849271402550091,0.49759871931696903,30,5
RandomForest,per_class,CD4 T,0.8526290969111059,0.4823906083244397,30,5
RandomForest,per_class,CD4 T,0.8564837299660029,0.4705176093916756,30,5
RandomForest,per_class,CD4 T,0.8608520292412403,0.4555763073639274,30,5
RandomForest,per_class,CD4 T,0.8659276854051201,0.4377001067235859,30,5
RandomForest,per_class,CD4 T,0.8683127572016461,0.42222518676627535,30,5
RandomForest,per_class,CD4 T,0.8708297690333618,0.4074172892209178,30,5
RandomForest,per_class,CD4 T,0.8734778734778734,0.3923425827107791,30,5
RandomForest,per_class,CD4 T,0.8774313059586292,0.37913553895410884,30,5
RandomForest,per_class,CD4 T,0.8784174975876488,0.36432764140875135,30,5
RandomForest,per_class,CD4 T,0.8807370184254606,0.3507203842049093,30,5
RandomForest,per_class,CD4 T,0.8827464788732394,0.3344450373532551,30,5
RandomForest,per_class,CD4 T,0.884643644379133,0.32123799359658484,30,5
RandomForest,per_class,CD4 T,0.8857252789534437,0.3070971184631804,30,5
RandomForest,per_class,CD4 T,0.8892929292929292,0.2936232657417289,30,5
RandomForest,per_class,CD4 T,0.890114552397115,0.27988260405549625,30,5
RandomForest,per_class,CD4 T,0.8935123042505593,0.26640875133404485,30,5
RandomForest,per_class,CD4 T,0.8971830985915493,0.2549359658484525,30,5
RandomForest,per_class,CD4 T,0.897587395371738,0.24319637139807898,30,5
RandomForest,per_class,CD4 T,0.8998435054773083,0.23012273212379936,30,5
RandomForest,per_class,CD4 T,0.8986856516976999,0.21891675560298826,30,5
RandomForest,per_class,CD4 T,0.8996519721577726,0.20691035218783352,30,5
RandomForest,per_class,CD4 T,0.8999393571861735,0.19797225186766276,30,5
RandomForest,per_class,CD4 T,0.9033909149072297,0.18836712913553896,30,5
RandomForest,per_class,CD4 T,0.9026666666666666,0.18062966915688367,30,5
RandomForest,per_class,CD4 T,0.9031802120141342,0.17049092849519745,30,5
RandomForest,per_class,CD4 T,0.9045488441461595,0.1618196371398079,30,5
RandomForest,per_class,CD4 T,0.9097444089456869,0.15194770544290287,30,5
RandomForest,per_class,CD4 T,0.9101694915254237,0.14327641408751335,30,5
RandomForest,per_class,CD4 T,0.9154545454545454,0.1343383137673426,30,5
RandomForest,per_class,CD4 T,0.9138431752178122,0.12593383137673425,30,5
RandomForest,per_class,CD4 T,0.9176225234619395,0.11739594450373532,30,5
RandomForest,per_class,CD4 T,0.9173184357541899,0.10952508004268943,30,5
RandomForest,per_class,CD4 T,0.9230769230769231,0.10245464247598719,30,5
RandomForest,per_class,CD4 T,0.9224904701397713,0.09685165421558165,30,5
RandomForest,per_class,CD4 T,0.9285714285714286,0.09018143009605123,30,5
RandomForest,per_class,CD4 T,0.9322533136966127,0.08444503735325506,30,5
RandomForest,per_class,CD4 T,0.9371069182389937,0.07950907150480256,30,5
RandomForest,per_class,CD4 T,0.9376053962900506,0.07417289220917823,30,5
RandomForest,per_class,CD4 T,0.9381818181818182,0.0688367129135539,30,5
RandomForest,per_class,CD4 T,0.9381044487427466,0.06470117395944504,30,5
RandomForest,per_class,CD4 T,0.9414225941422594,0.06003201707577375,30,5
RandomForest,per_class,CD4 T,0.945054945054945,0.05736392742796158,30,5
RandomForest,per_class,CD4 T,0.9498806682577565,0.05309498399146211,30,5
RandomForest,per_class,CD4 T,0.9448818897637795,0.048025613660619,30,5
RandomForest,per_class,CD4 T,0.9449275362318841,0.04348986125933831,30,5
RandomForest,per_class,CD4 T,0.9446254071661238,0.03868729989327641,30,5
RandomForest,per_class,CD4 T,0.9479166666666666,0.03641942369263607,30,5
RandomForest,per_class,CD4 T,0.9442379182156134,0.03388473852721451,30,5
RandomForest,per_class,CD4 T,0.943089430894309,0.030949839914621132,30,5
RandomForest,per_class,CD4 T,0.9457013574660633,0.02788153681963714,30,5
RandomForest,per_class,CD4 T,0.9405940594059405,0.02534685165421558,30,5
RandomForest,per_class,CD4 T,0.946524064171123,0.023612593383137672,30,5
RandomForest,per_class,CD4 T,0.9590643274853801,0.021878335112059766,30,5
RandomForest,per_class,CD4 T,0.9536423841059603,0.0192102454642476,30,5
RandomForest,per_class,CD4 T,0.9485294117647058,0.017209178228388473,30,5
RandomForest,per_class,CD4 T,0.944,0.01574172892209178,30,5
RandomForest,per_class,CD4 T,0.9391304347826087,0.0144076840981857,30,5
RandomForest,per_class,CD4 T,0.9313725490196079,0.01267342582710779,30,5
RandomForest,per_class,CD4 T,0.9195402298850575,0.010672358591248666,30,5
RandomForest,per_class,CD4 T,0.9178082191780822,0.008938100320170757,30,5
RandomForest,per_class,CD4 T,0.9104477611940298,0.008137673425827108,30,5
RandomForest,per_class,CD4 T,0.9166666666666666,0.0073372465314834575,30,5
RandomForest,per_class,CD4 T,0.9230769230769231,0.0064034151547491995,30,5
RandomForest,per_class,CD4 T,0.9166666666666666,0.005869797225186766,30,5
RandomForest,per_class,CD4 T,0.9047619047619048,0.005069370330843116,30,5
RandomForest,per_class,CD4 T,0.8947368421052632,0.004535752401280683,30,5
RandomForest,per_class,CD4 T,0.9285714285714286,0.0034685165421558164,30,5
RandomForest,per_class,CD4 T,0.9166666666666666,0.002934898612593383,30,5
RandomForest,per_class,CD4 T,0.9047619047619048,0.002534685165421558,30,5
RandomForest,per_class,CD4 T,0.9444444444444444,0.0022678762006403414,30,5
RandomForest,per_class,CD4 T,0.9230769230769231,0.0016008537886872999,30,5
RandomForest,per_class,CD4 T,0.875,0.0009338313767342582,30,5
RandomForest,per_class,CD4 T,1.0,0.0005336179295624333,30,5
RandomForest,per_class,CD4 T,1.0,0.00026680896478121667,30,5
RandomForest,per_class,CD4 T,1.0,0.00013340448239060833,30,5
RandomForest,per_class,CD4 T,1.0,0.0,30,5
RandomForest,per_class,CD8 T,0.12224309469143534,1.0,30,5
RandomForest,per_class,CD8 T,0.1382267327511604,1.0,30,5
RandomForest,per_class,CD8 T,0.15594905250077665,1.0,30,5
RandomForest,per_class,CD8 T,0.17380551983381146,1.0,30,5
RandomForest,per_class,CD8 T,0.1919838145231846,0.9991462720546386,30,5
RandomForest,per_class,CD8 T,0.20997485331098073,0.99800796812749,30,5
RandomForest,per_class,CD8 T,0.22846515270164447,0.9963005122367672,30,5
RandomForest,per_class,CD8 T,0.24735984123609045,0.9931701764371087,30,5
RandomForest,per_class,CD8 T,0.2677898299869221,0.9906089926010244,30,5
RandomForest,per_class,CD8 T,0.28884080885412333,0.9877632327831531,30,5
RandomForest,per_class,CD8 T,0.31024582809976675,0.9840637450199203,30,5
RandomForest,per_class,CD8 T,0.33482664589014416,0.9783722253841776,30,5
RandomForest,per_class,CD8 T,0.36091177712114814,0.9732498577120091,30,5
RandomForest,per_class,CD8 T,0.3873279490387897,0.9689812179852021,30,5
RandomForest,per_class,CD8 T,0.4124012158054711,0.9652817302219693,30,5
RandomForest,per_class,CD8 T,0.43950039032006244,0.9612976664769494,30,5
RandomForest,per_class,CD8 T,0.46538355026308503,0.956459874786568,30,5
RandomForest,per_class,CD8 T,0.4914033798677443,0.9516220830961867,30,5
RandomForest,per_class,CD8 T,0.5154942671211652,0.9467842914058053,30,5
RandomForest,per_class,CD8 T,0.5367515820217427,0.9413773477518498,30,5
RandomForest,per_class,CD8 T,0.5593680992016307,0.9371087080250426,30,5
RandomForest,per_class,CD8 T,0.5810402982424996,0.9314171883893,30,5
RandomForest,per_class,CD8 T,0.5988222304011778,0.9260102447353443,30,5
RandomForest,per_class,CD8 T,0.615955826351866,0.9206033010813888,30,5
RandomForest,per_class,CD8 T,0.6361660079051383,0.9160500853727945,30,5
RandomForest,per_class,CD8 T,0.6541445487954267,0.9117814456459875,30,5
RandomForest,per_class,CD8 T,0.6689741976085588,0.9075128059191804,30,5
RandomForest,per_class,CD8 T,0.6838362068965518,0.9029595902105862,30,5
RandomForest,per_class,CD8 T,0.6974324922532094,0.8966989186112692,30,5
RandomForest,per_class,CD8 T,0.7089180624717066,0.8912919749573136,30,5
RandomForest,per_class,CD8 T,0.7199630314232902,0.8867387592487194,30,5
RandomForest,per_class,CD8 T,0.7285983066792098,0.8816163915765509,30,5
RandomForest,per_class,CD8 T,0.7384320306880844,0.8764940239043825,30,5
RandomForest,per_class,CD8 T,0.7471320478398829,0.8710870802504269,30,5
RandomForest,per_class,CD8 T,0.7531629868518978,0.8639726807057484,30,5
RandomForest,per_class,CD8 T,0.7617966187231895,0.859134889015367,30,5
RandomForest,per_class,CD8 T,0.7687179487179487,0.8531587933978372,30,5
RandomForest,per_class,CD8 T,0.7766510660426417,0.8500284575981787,30,5
RandomForest,per_class,CD8 T,0.7834697649854766,0.8443369379624359,30,5
RandomForest,per_class,CD8 T,0.787046908315565,0.840352874217416,30,5
RandomForest,per_class,CD8 T,0.7941176470588235,0.8375071143995447,30,5
RandomForest,per_class,CD8 T,0.8002739726027397,0.8312464428002276,30,5
RandomForest,per_class,CD8 T,0.804149377593361,0.8272623790552077,30,5
RandomForest,per_class,CD8 T,0.8097506304286916,0.8224245873648264,30,5
RandomForest,per_class,CD8 T,0.8164772727272728,0.8178713716562322,30,5
RandomForest,per_class,CD8 T,0.821110152430256,0.8124644280022766,30,5
RandomForest,per_class,CD8 T,0.8289473684210527,0.8067729083665338,30,5
RandomForest,per_class,CD8 T,0.8308780200353565,0.8025042686397268,30,5
RandomForest,per_class,CD8 T,0.8343777976723367,0.7956744450768355,30,5
RandomForest,per_class,CD8 T,0.8389140271493213,0.7914058053500285,30,5
RandomForest,per_class,CD8 T,0.841897233201581,0.7879908935685828,30,5
RandomForest,per_class,CD8 T,0.8485969781066913,0.7831531018782015,30,5
RandomForest,per_class,CD8 T,0.8522443890274314,0.778030734206033,30,5
RandomForest,per_class,CD8 T,0.8575039494470774,0.7723392145702903,30,5
RandomForest,per_class,CD8 T,0.8615828260173022,0.7652248150256118,30,5
RandomForest,per_class,CD8 T,0.8628275638951796,0.7589641434262948,30,5
RandomForest,per_class,CD8 T,0.8668852459016393,0.7524188958451906,30,5
RandomForest,per_class,CD8 T,0.8706038487060385,0.746727376209448,30,5
RandomForest,per_class,CD8 T,0.8747901980530379,0.7416050085372795,30,5
RandomForest,per_class,CD8 T,0.8787878787878788,0.734490608992601,30,5
RandomForest,per_class,CD8 T,0.8826777087646653,0.7279453614114969,30,5
RandomForest,per_class,CD8 T,0.8876836948915325,0.721969265793967,30,5
RandomForest,per_class,CD8 T,0.8918439716312057,0.7157085941946499,30,5
RandomForest,per_class,CD8 T,0.8927161822748475,0.7080250426863973,30,5
RandomForest,per_class,CD8 T,0.8939558450959102,0.7029026750142288,30,5
RandomForest,per_class,CD8 T,0.8980564723138981,0.6969265793966989,30,5
RandomForest,per_class,CD8 T,0.9004827330115113,0.6900967558338076,30,5
RandomForest,per_class,CD8 T,0.9041509433962264,0.6818440523619806,30,5
RandomForest,per_class,CD8 T,0.9055449330783939,0.6738759248719408,30,5
RandomForest,per_class,CD8 T,0.9079968944099379,0.6656232214001139,30,5
RandomForest,per_class,CD8 T,0.9111285882815572,0.6593625498007968,30,5
RandomForest,per_class,CD8 T,0.9125748502994012,0.6505406943653955,30,5
RandomForest,per_class,CD8 T,0.9161603888213852,0.6437108708025042,30,5
RandomForest,per_class,CD8 T,0.9181743421052632,0.6354581673306773,30,5
RandomForest,per_class,CD8 T,0.9200836820083682,0.6257825839499146,30,5
RandomForest,per_class,CD8 T,0.9224872231686542,0.6163915765509391,30,5
RandomForest,per_class,CD8 T,0.9265341400172861,0.610130904951622,30,5
RandomForest,per_class,CD8 T,0.9280670785525155,0.5984632896983495,30,5
RandomForest,per_class,CD8 T,0.9301487156376747,0.5873648264086511,30,5
RandomForest,per_class,CD8 T,0.9310344827586207,0.5762663631189527,30,5
RandomForest,per_class,CD8 T,0.9330837622835751,0.5674445076835515,30,5
RandomForest,per_class,CD8 T,0.9350835322195704,0.5574843483210017,30,5
RandomForest,per_class,CD8 T,0.9374090247452693,0.549800796812749,30,5
RandomForest,per_class,CD8 T,0.9395740465577018,0.5398406374501992,30,5
RandomForest,per_class,CD8 T,0.9403437815975733,0.5293113261240752,30,5
RandomForest,per_class,CD8 T,0.9426059979317477,0.518782014797951,30,5
RandomForest,per_class,CD8 T,0.9466173361522199,0.5096755833807627,30,5
RandomForest,per_class,CD8 T,0.9462654486835035,0.5011383039271485,30,5
RandomForest,per_class,CD8 T,0.9473106476399561,0.49117814456459874,30,5
RandomForest,per_class,CD8 T,0.9491051454138703,0.48292544109277175,30,5
RandomForest,per_class,CD8 T,0.9508290451686678,0.4732498577120091,30,5
RandomForest,per_class,CD8 T,0.951518691588785,0.4635742743312464,30,5
RandomForest,per_class,CD8 T,0.953405017921147,0.4541832669322709,30,5
